t,theta_ec
   7.3299998361617327      ,   6.9436629664750490E-002
   7.3399998359382153      ,   6.8217482122705356E-002
   7.3499998357146978      ,   6.6991512832752911E-002
   7.3599998354911804      ,   6.5758844391816673E-002
   7.3699998352676630      ,   6.4519600066735211E-002
   7.3799998350441456      ,   6.3273903781935509E-002
   7.3899998348206282      ,   6.2021880107040461E-002
   7.3999998345971107      ,   6.0763654244411970E-002
   7.4099998343735933      ,   5.9499352016630674E-002
   7.4199998341500759      ,   5.8229099853913696E-002
   7.4299998339265585      ,   5.6953024781471628E-002
   7.4399998337030411      ,   5.5671254406806016E-002
   7.4499998334795237      ,   5.4383916906948590E-002
   7.4599998332560062      ,   5.3091141015643585E-002
   7.4699998330324888      ,   5.1793056010474355E-002
   7.4799998328089714      ,   5.0489791699935609E-002
   7.4899998325854540      ,   4.9181478410452575E-002
   7.4999998323619366      ,   4.7868246973348356E-002
   7.5099998321384192      ,   4.6550228711760788E-002
   7.5199998319149017      ,   4.5227555427510141E-002
   7.5299998316913843      ,   4.3900359387918926E-002
   7.5399998314678669      ,   4.2568773312585170E-002
   7.5499998312443495      ,   4.1232930360110449E-002
   7.5599998310208321      ,   3.9892964114784046E-002
   7.5699998307973146      ,   3.8549008573224498E-002
   7.5799998305737972      ,   3.7201198130979954E-002
   7.5899998303502798      ,   3.5849667569088618E-002
   7.5999998301267624      ,   3.4494552040600632E-002
   7.6099998299032450      ,   3.3135987057062791E-002
   7.6199998296797276      ,   3.1774108474967373E-002
   7.6299998294562101      ,   3.0409052482166497E-002
   7.6399998292326927      ,   2.9040955584253344E-002
   7.6499998290091753      ,   2.7669954590911591E-002
   7.6599998287856579      ,   2.6296186602234439E-002
   7.6699998285621405      ,   2.4919788995014618E-002
   7.6799998283386230      ,   2.3540899409006694E-002
   7.6899998281151056      ,   2.2159655733163107E-002
   7.6999998278915882      ,   2.0776196091845264E-002
   7.7099998276680708      ,   1.9390658831011112E-002
   7.7199998274445534      ,   1.8003182504380544E-002
   7.7299998272210360      ,   1.6613905859580017E-002
   7.7399998269975185      ,   1.5222967824267802E-002
   7.7499998267740011      ,   1.3830507492241214E-002
   7.7599998265504837      ,   1.2436664109527228E-002
   7.7699998263269663      ,   1.1041577060457886E-002
   7.7799998261034489      ,   9.6453858537318572E-003
   7.7899998258799314      ,   8.2482301084635737E-003
   7.7999998256564140      ,   6.8502495402213166E-003
   7.8099998254328966      ,   5.4515839470556608E-003
   7.8199998252093792      ,   4.0523731955196696E-003
   7.8299998249858618      ,   2.6527572066822420E-003
   7.8399998247623444      ,   1.2528759421360047E-003
   7.8499998245388269      ,  -1.4713060999884536E-004
   7.8599998243153095      ,  -1.5471224490733535E-003
   7.8699998240917921      ,  -2.9469595759098709E-003
   7.8799998238682747      ,  -4.3465020068019708E-003
   7.8899998236447573      ,  -5.7456097875128211E-003
   7.8999998234212399      ,  -7.1441430072706046E-003
   7.9099998231977224      ,  -8.5419618127595982E-003
   7.9199998229742050      ,  -9.9389264221055006E-003
   7.9299998227506876      ,  -1.1334897138853623E-002
   7.9399998225271702      ,  -1.2729734365938532E-002
   7.9499998223036528      ,  -1.4123298619643754E-002
   7.9599998220801353      ,  -1.5515450543550146E-002
   7.9699998218566179      ,  -1.6906050922471542E-002
   7.9799998216331005      ,  -1.8294960696376268E-002
   7.9899998214095831      ,  -1.9682040974293141E-002
   7.9999998211860657      ,  -2.1067153048200570E-002
   8.0099998209625483      ,  -2.2450158406897357E-002
   8.0199998207390308      ,  -2.3830918749853814E-002
   8.0299998205155134      ,  -2.5209296001041819E-002
   8.0399998202919960      ,  -2.6585152322742413E-002
   8.0499998200684786      ,  -2.7958350129329578E-002
   8.0599998198449612      ,  -2.9328752101028793E-002
   8.0699998196214437      ,  -3.0696221197649014E-002
   8.0799998193979263      ,  -3.2060620672286697E-002
   8.0899998191744089      ,  -3.3421814085000473E-002
   8.0999998189508915      ,  -3.4779665316455155E-002
   8.1099998187273741      ,  -3.6134038581533669E-002
   8.1199998185038567      ,  -3.7484798442915558E-002
   8.1299998182803392      ,  -3.8831809824620728E-002
   8.1399998180568218      ,  -4.0174938025517026E-002
   8.1499998178333044      ,  -4.1514048732790368E-002
   8.1599998176097870      ,  -4.2849008035376016E-002
   8.1699998173862696      ,  -4.4179682437349675E-002
   8.1799998171627522      ,  -4.5505938871277095E-002
   8.1899998169392347      ,  -4.6827644711520816E-002
   8.1999998167157173      ,  -4.8144667787502725E-002
   8.2099998164921999      ,  -4.9456876396921104E-002
   8.2199998162686825      ,  -5.0764139318920883E-002
   8.2299998160451651      ,  -5.2066325827215702E-002
   8.2399998158216476      ,  -5.3363305703160550E-002
   8.2499998155981302      ,  -5.4654949248773635E-002
   8.2599998153746128      ,  -5.5941127299706170E-002
   8.2699998151510954      ,  -5.7221711238158814E-002
